frame,time_sec,player_id,x,y,confidence,keypoints,court_region,court_side
552,18.4,1,1028.9749,536.9527,0.8822427988052368,"[[0.0, 0.0, 0.12102802097797394], [0.0, 0.0, 0.09707701951265335], [0.0, 0.0, 0.025217751041054726], [1011.5630493164062, 414.25872802734375, 0.8712605237960815], [0.0, 0.0, 0.3835757374763489], [1005.92724609375, 439.40460205078125, 0.9986709356307983], [1050.302734375, 441.1526184082031, 0.995315670967102], [996.0217895507812, 479.7785339355469, 0.9896073937416077], [1061.3287353515625, 485.00494384765625, 0.9196431636810303], [989.9869995117188, 513.4530639648438, 0.9280514717102051], [1054.740966796875, 514.5889892578125, 0.7064778804779053], [1014.2286987304688, 521.4156494140625, 0.9997333884239197], [1047.042236328125, 521.5491943359375, 0.9994994401931763], [1008.42333984375, 587.503662109375, 0.9990105628967285], [1055.9683837890625, 587.278564453125, 0.9979261159896851], [1011.145751953125, 652.608154296875, 0.9949992895126343], [1073.7877197265625, 649.3759155273438, 0.9912593960762024]]",Middle,Right
552,18.4,2,1158.9735,662.0266,0.9206509590148926,"[[1170.786865234375, 482.0126037597656, 0.9977951049804688], [1178.396728515625, 474.4439392089844, 0.9775176644325256], [1163.3623046875, 473.90679931640625, 0.9942418932914734], [1187.048828125, 479.66400146484375, 0.5326804518699646], [1148.816650390625, 477.0769958496094, 0.9438470005989075], [1196.3135986328125, 528.3896484375, 0.9994402527809143], [1125.7421875, 523.0867919921875, 0.9994144439697266], [1206.5147705078125, 586.3082275390625, 0.9937240481376648], [1098.8116455078125, 590.7963256835938, 0.9964398741722107], [1224.43896484375, 638.2974243164062, 0.9921619296073914], [1091.0352783203125, 647.4007568359375, 0.9949797987937927], [1178.258544921875, 643.9105224609375, 0.9996991157531738], [1132.4127197265625, 638.11767578125, 0.9996787309646606], [1168.2149658203125, 746.7264404296875, 0.999213457107544], [1125.9366455078125, 723.3521118164062, 0.9990493655204773], [1159.8502197265625, 836.3768310546875, 0.9942790269851685], [1125.70263671875, 793.7633056640625, 0.9932414293289185]]",Middle,Right
553,18.433333333333334,1,1027.1714,536.4004,0.8773655891418457,"[[0.0, 0.0, 0.3112418055534363], [0.0, 0.0, 0.3362206816673279], [0.0, 0.0, 0.052281156182289124], [1009.87255859375, 413.110107421875, 0.9179633259773254], [0.0, 0.0, 0.18336662650108337], [1002.1878662109375, 438.93365478515625, 0.9972907900810242], [1046.775146484375, 439.74420166015625, 0.9844783544540405], [990.5663452148438, 480.8295593261719, 0.9769749641418457], [1053.8074951171875, 484.73162841796875, 0.7110493183135986], [984.423095703125, 511.7451171875, 0.8766653537750244], [0.0, 0.0, 0.42615509033203125], [1005.80908203125, 521.6729736328125, 0.9989731311798096], [1039.0186767578125, 520.6282958984375, 0.9975883960723877], [996.1924438476562, 587.881591796875, 0.996881365776062], [1048.7806396484375, 584.343017578125, 0.9914587736129761], [1005.89990234375, 653.3226928710938, 0.989427387714386], [1063.844482421875, 644.1454467773438, 0.978058934211731]]",Middle,Right
553,18.433333333333334,2,1159.1938,663.0165,0.9239773154258728,"[[1174.1766357421875, 484.82794189453125, 0.9967755675315857], [1181.177978515625, 477.1102294921875, 0.9634890556335449], [1166.369873046875, 476.59735107421875, 0.9946094751358032], [0.0, 0.0, 0.41114291548728943], [1150.0865478515625, 478.716796875, 0.9667741060256958], [1197.94287109375, 527.384521484375, 0.9993357062339783], [1124.6663818359375, 525.347900390625, 0.9993976354598999], [1210.2154541015625, 583.8670043945312, 0.9926170706748962], [1101.3846435546875, 591.4580078125, 0.9971080422401428], [1226.4677734375, 633.6737060546875, 0.9906148910522461], [1091.10888671875, 650.0486450195312, 0.9956122636795044], [1180.4093017578125, 643.15771484375, 0.9996911287307739], [1133.31640625, 640.9100341796875, 0.9996925592422485], [1170.256103515625, 742.2601318359375, 0.9991711378097534], [1129.08203125, 732.6849975585938, 0.9991078972816467], [1161.3671875, 837.9029541015625, 0.9943483471870422], [1130.109130859375, 820.2500610351562, 0.9936684966087341]]",Middle,Right
554,18.466666666666665,1,1024.6028,535.89746,0.8776002526283264,"[[0.0, 0.0, 0.19674265384674072], [0.0, 0.0, 0.20755702257156372], [0.0, 0.0, 0.03573494777083397], [1002.9000244140625, 413.2314147949219, 0.8894580602645874], [0.0, 0.0, 0.21488916873931885], [996.705322265625, 439.2159118652344, 0.9969266057014465], [1043.4979248046875, 437.74530029296875, 0.9829427003860474], [986.3199462890625, 482.63916015625, 0.9740626215934753], [1052.697021484375, 480.90936279296875, 0.7061760425567627], [981.4423828125, 511.8641052246094, 0.8470612168312073], [0.0, 0.0, 0.39292678236961365], [1002.1234130859375, 522.3056030273438, 0.9989166259765625], [1036.3358154296875, 520.0791015625, 0.9975273013114929], [994.6502685546875, 589.1552734375, 0.9961135387420654], [1043.653076171875, 584.623291015625, 0.989900529384613], [1006.26123046875, 654.3019409179688, 0.9863846898078918], [1060.594482421875, 644.9629516601562, 0.9726082682609558]]",Middle,Right
554,18.466666666666665,2,1159.9163,664.0207,0.9256514310836792,"[[1176.246337890625, 488.76483154296875, 0.9960023760795593], [1182.46337890625, 480.82720947265625, 0.9511909484863281], [1167.9031982421875, 480.94354248046875, 0.9948514103889465], [0.0, 0.0, 0.34344255924224854], [1150.66064453125, 482.83905029296875, 0.9761433601379395], [1199.5849609375, 527.5768432617188, 0.9992721676826477], [1125.78857421875, 527.409912109375, 0.9994031190872192], [1212.7086181640625, 582.0242919921875, 0.9918482303619385], [1103.45263671875, 590.6492919921875, 0.9975811243057251], [1228.8653564453125, 626.0691528320312, 0.9896336793899536], [1090.844970703125, 649.6685791015625, 0.9961744546890259], [1181.626953125, 643.70849609375, 0.9996848106384277], [1134.5814208984375, 642.904296875, 0.9997014403343201], [1171.295166015625, 740.5579833984375, 0.9991092085838318], [1131.263916015625, 736.7081909179688, 0.999117910861969], [1161.76416015625, 836.015380859375, 0.994126558303833], [1133.559326171875, 829.974365234375, 0.9937074780464172]]",Middle,Right
555,18.5,1,1023.7594,536.0505,0.8778278231620789,"[[0.0, 0.0, 0.1977427899837494], [0.0, 0.0, 0.20906108617782593], [0.0, 0.0, 0.03574031963944435], [1002.9482421875, 413.24896240234375, 0.8899261951446533], [0.0, 0.0, 0.21301080286502838], [996.7159423828125, 439.23333740234375, 0.9969186782836914], [1043.519287109375, 437.77618408203125, 0.9827713370323181], [986.2933349609375, 482.7119140625, 0.9740296006202698], [1052.694580078125, 480.98138427734375, 0.7031623125076294], [981.41748046875, 511.90765380859375, 0.8470600843429565], [0.0, 0.0, 0.3904101252555847], [1002.0799560546875, 522.398193359375, 0.9989101886749268], [1036.303955078125, 520.1842041015625, 0.9975033402442932], [994.5726318359375, 589.2545776367188, 0.9961121678352356], [1043.6251220703125, 584.767333984375, 0.989848792552948], [1006.2075805664062, 654.44873046875, 0.9864124059677124], [1060.614990234375, 645.1826171875, 0.9725705981254578]]",Middle,Right
555,18.5,2,1160.1985,664.3471,0.9256619811058044,"[[1176.2322998046875, 488.7735900878906, 0.9959975481033325], [1182.452880859375, 480.8242492675781, 0.9510833024978638], [1167.88671875, 480.9407958984375, 0.9948456287384033], [0.0, 0.0, 0.34324705600738525], [1150.6368408203125, 482.83978271484375, 0.9761326909065247], [1199.569091796875, 527.5809326171875, 0.9992715716362], [1125.78662109375, 527.474365234375, 0.9994041919708252], [1212.6883544921875, 582.0267944335938, 0.9918510317802429], [1103.444580078125, 590.780517578125, 0.9975987076759338], [1228.8028564453125, 626.0682373046875, 0.9896546602249146], [1090.877685546875, 649.729736328125, 0.9962034821510315], [1181.5654296875, 643.681396484375, 0.9996849298477173], [1134.524169921875, 642.8994140625, 0.9997019171714783], [1171.3057861328125, 740.6237182617188, 0.9991081357002258], [1131.173095703125, 736.8011474609375, 0.9991182684898376], [1161.6400146484375, 836.1026611328125, 0.9941086769104004], [1133.5455322265625, 830.0711059570312, 0.9936966300010681]]",Middle,Right
556,18.533333333333335,1,1021.5075,535.16034,0.8823546171188354,"[[0.0, 0.0, 0.18063268065452576], [0.0, 0.0, 0.19080612063407898], [0.0, 0.0, 0.03963368758559227], [998.0286254882812, 412.38629150390625, 0.8609132766723633], [0.0, 0.0, 0.2836979031562805], [992.721435546875, 439.34942626953125, 0.996087908744812], [1038.85009765625, 437.56048583984375, 0.9785848259925842], [983.5667724609375, 483.95709228515625, 0.9682055115699768], [1048.296142578125, 483.12054443359375, 0.6244776248931885], [981.512939453125, 510.0487060546875, 0.8111990094184875], [0.0, 0.0, 0.3045884072780609], [1000.9440307617188, 520.7229614257812, 0.9981805086135864], [1034.1121826171875, 519.30908203125, 0.9955139756202698], [997.0516357421875, 587.6038208007812, 0.9927775859832764], [1039.6796875, 583.2728271484375, 0.9789537787437439], [1008.16796875, 651.0006713867188, 0.974435031414032], [1053.784912109375, 640.5255126953125, 0.9449795484542847]]",Middle,Right
556,18.533333333333335,2,1159.2593,666.1002,0.9212834239006042,"[[1176.135986328125, 489.77093505859375, 0.9975346326828003], [1182.338134765625, 482.37738037109375, 0.9595694541931152], [1168.3682861328125, 482.6217041015625, 0.9953644275665283], [0.0, 0.0, 0.31949615478515625], [1152.0491943359375, 484.15765380859375, 0.971144437789917], [1199.671630859375, 527.95849609375, 0.9993460774421692], [1130.12548828125, 523.5999145507812, 0.9994280934333801], [1214.6041259765625, 578.336669921875, 0.9922412633895874], [1103.2369384765625, 590.8026123046875, 0.9974877834320068], [1228.370361328125, 616.778076171875, 0.990467369556427], [1092.0533447265625, 650.888427734375, 0.9961817264556885], [1181.2144775390625, 646.2044677734375, 0.9995033740997314], [1136.8084716796875, 639.57666015625, 0.9995068311691284], [1170.3369140625, 747.3223876953125, 0.9979808926582336], [1132.8450927734375, 719.6571044921875, 0.9978256821632385], [1156.3326416015625, 837.391845703125, 0.9827017188072205], [1128.800048828125, 788.9741821289062, 0.9810708165168762]]",Middle,Right
557,18.566666666666666,1,1018.7645,534.85693,0.8853769898414612,"[[0.0, 0.0, 0.20383132994174957], [0.0, 0.0, 0.21925178170204163], [0.0, 0.0, 0.047335848212242126], [994.856689453125, 412.42205810546875, 0.8664820194244385], [0.0, 0.0, 0.2856939733028412], [988.668212890625, 440.59808349609375, 0.9952937960624695], [1033.8382568359375, 438.18988037109375, 0.9781782031059265], [977.5248413085938, 484.6621398925781, 0.9527021050453186], [1043.5390625, 483.3377380371094, 0.5870473384857178], [982.5711669921875, 503.1041259765625, 0.7450801134109497], [0.0, 0.0, 0.26401081681251526], [997.1053466796875, 520.508056640625, 0.9978725910186768], [1029.15087890625, 519.0787353515625, 0.9952059388160706], [996.00341796875, 589.4784545898438, 0.9926872253417969], [1032.43408203125, 584.9449462890625, 0.9806846976280212], [1009.149169921875, 653.0166625976562, 0.9777646660804749], [1047.898193359375, 643.6497802734375, 0.9553816318511963]]",Middle,Right
557,18.566666666666666,2,1159.2261,667.0674,0.9154605865478516,"[[1178.455322265625, 490.8882751464844, 0.9970405697822571], [1184.7657470703125, 483.7568359375, 0.9523334503173828], [1170.606689453125, 483.80828857421875, 0.9952849745750427], [0.0, 0.0, 0.2949928641319275], [1153.613037109375, 486.1355895996094, 0.975557267665863], [1200.05908203125, 528.6085205078125, 0.9992590546607971], [1130.7177734375, 526.9351196289062, 0.9993672966957092], [1215.09716796875, 574.048095703125, 0.991327702999115], [1101.753173828125, 595.4417114257812, 0.9973612427711487], [1229.16552734375, 607.123779296875, 0.9891776442527771], [1090.668701171875, 656.720703125, 0.995854914188385], [1182.251708984375, 645.6749267578125, 0.9993770718574524], [1138.798583984375, 640.8236694335938, 0.9993864297866821], [1172.027587890625, 745.2669067382812, 0.9972756505012512], [1139.5791015625, 721.6986083984375, 0.9971363544464111], [1157.174072265625, 837.6639404296875, 0.9768797159194946], [1136.9052734375, 795.9098510742188, 0.9749541878700256]]",Middle,Right
558,18.6,1,1012.5501,534.1036,0.8733834028244019,"[[0.0, 0.0, 0.13000552356243134], [0.0, 0.0, 0.11814070492982864], [0.0, 0.0, 0.04355878010392189], [988.5240478515625, 412.72479248046875, 0.7896349430084229], [0.0, 0.0, 0.4037746787071228], [982.9293212890625, 441.2502136230469, 0.9930589199066162], [1027.655517578125, 437.6392822265625, 0.986294686794281], [973.0307006835938, 484.38812255859375, 0.9161195158958435], [1037.5986328125, 482.18231201171875, 0.753974974155426], [978.9171752929688, 496.5044860839844, 0.6200432777404785], [0.0, 0.0, 0.3643330931663513], [992.0430908203125, 518.775390625, 0.9980277419090271], [1022.8038940429688, 516.5732421875, 0.9971805810928345], [994.113037109375, 589.148681640625, 0.9923352599143982], [1021.101318359375, 582.772705078125, 0.9881011247634888], [1010.9320068359375, 651.3854370117188, 0.9781301021575928], [1033.7723388671875, 641.7127685546875, 0.9701036214828491]]",Middle,Right
558,18.6,2,1158.2241,668.0511,0.9100906848907471,"[[1179.77880859375, 492.5149841308594, 0.9966733455657959], [1185.8720703125, 485.48614501953125, 0.949752926826477], [1171.6143798828125, 485.8414306640625, 0.9950466156005859], [0.0, 0.0, 0.31095701456069946], [1154.4986572265625, 489.8690185546875, 0.9762384295463562], [1202.7674560546875, 533.076416015625, 0.9992239475250244], [1130.948486328125, 532.1710815429688, 0.9993903636932373], [1217.619873046875, 577.9083251953125, 0.990878164768219], [1102.275390625, 601.0159912109375, 0.997687578201294], [1227.403564453125, 603.7315673828125, 0.9881482720375061], [1089.539306640625, 661.9911499023438, 0.9960365891456604], [1183.5599365234375, 649.4493408203125, 0.9992953538894653], [1137.7685546875, 644.8580932617188, 0.9993288516998291], [1170.6103515625, 748.2550048828125, 0.9962785840034485], [1134.3101806640625, 726.597412109375, 0.9962705373764038], [1155.2247314453125, 841.447998046875, 0.9669737219810486], [1122.8857421875, 804.1558837890625, 0.9654552340507507]]",Middle,Right
559,18.633333333333333,1,1005.9036,533.17236,0.8595457077026367,"[[0.0, 0.0, 0.15754437446594238], [0.0, 0.0, 0.146099254488945], [0.0, 0.0, 0.05017444118857384], [984.6908569335938, 411.88238525390625, 0.8072915077209473], [0.0, 0.0, 0.3740561008453369], [978.1658935546875, 440.5218200683594, 0.9933602213859558], [1022.350830078125, 437.85650634765625, 0.98773592710495], [968.365966796875, 482.54351806640625, 0.9225773215293884], [1033.0709228515625, 480.9145202636719, 0.7885942459106445], [969.76904296875, 497.9844970703125, 0.6538905501365662], [0.0, 0.0, 0.41752713918685913], [988.2632446289062, 517.8426513671875, 0.9982424974441528], [1017.1864013671875, 516.2284545898438, 0.9975935816764832], [992.864013671875, 586.2938232421875, 0.9931265115737915], [1010.0465698242188, 581.696533203125, 0.9898033142089844], [1015.706298828125, 647.35302734375, 0.9802389144897461], [1017.7781982421875, 640.2622680664062, 0.9739026427268982]]",Middle,Right
559,18.633333333333333,2,1158.4863,669.36365,0.908493161201477,"[[1180.389892578125, 494.03314208984375, 0.9962059259414673], [1186.4921875, 486.904541015625, 0.9426213502883911], [1172.285400390625, 487.16455078125, 0.994574248790741], [0.0, 0.0, 0.31901276111602783], [1155.321533203125, 491.32745361328125, 0.9776977896690369], [1203.502685546875, 535.75830078125, 0.9992608428001404], [1130.4649658203125, 535.3980102539062, 0.9994816184043884], [1219.9591064453125, 580.932861328125, 0.9910691976547241], [1103.3848876953125, 604.8436279296875, 0.9983041286468506], [1227.3935546875, 604.3748779296875, 0.9883705377578735], [1090.0123291015625, 665.4379272460938, 0.9969411492347717], [1186.4664306640625, 651.0498046875, 0.9993764758110046], [1140.8515625, 647.3978271484375, 0.9994322657585144], [1171.2001953125, 750.72021484375, 0.9963309168815613], [1143.9757080078125, 731.8189697265625, 0.9965969920158386], [1154.1689453125, 840.589599609375, 0.9659265875816345], [1133.601806640625, 808.03759765625, 0.9662653803825378]]",Middle,Right
560,18.666666666666668,1,996.7749,533.1851,0.8769550919532776,"[[0.0, 0.0, 0.24996602535247803], [0.0, 0.0, 0.2788639962673187], [0.0, 0.0, 0.05613626167178154], [982.017822265625, 411.2559814453125, 0.8726938366889954], [0.0, 0.0, 0.2244424670934677], [975.4127197265625, 439.240234375, 0.9935591816902161], [1018.580078125, 438.1375732421875, 0.9776174426078796], [963.4586181640625, 480.3941345214844, 0.931678295135498], [1029.024658203125, 478.97412109375, 0.5934223532676697], [963.041015625, 498.7773742675781, 0.6869744062423706], [0.0, 0.0, 0.269045352935791], [984.0462646484375, 516.5655517578125, 0.9972398281097412], [1011.9036254882812, 515.863525390625, 0.9948194622993469], [988.8510131835938, 585.4366455078125, 0.9906122088432312], [1003.7486572265625, 584.3330688476562, 0.9796876907348633], [1007.3726806640625, 651.719482421875, 0.9734526872634888], [1004.4468994140625, 648.467041015625, 0.9542698264122009]]",Middle,Right
560,18.666666666666668,2,1159.2322,681.10657,0.8949893116950989,"[[1179.97900390625, 496.34765625, 0.9964061379432678], [1186.2283935546875, 489.1950988769531, 0.9488753080368042], [1171.6898193359375, 489.181640625, 0.9951469302177429], [0.0, 0.0, 0.3470827341079712], [1154.8515625, 493.424560546875, 0.9789966344833374], [1202.836181640625, 538.5469970703125, 0.9992874264717102], [1131.353271484375, 538.6279296875, 0.9995291233062744], [1220.1396484375, 583.3250732421875, 0.9912915825843811], [1105.130615234375, 608.16552734375, 0.9985606074333191], [1226.7161865234375, 605.0555419921875, 0.9889671206474304], [1091.1611328125, 671.24365234375, 0.9974129796028137], [1187.173095703125, 656.847412109375, 0.9994532465934753], [1143.10009765625, 654.05224609375, 0.9995185136795044], [1172.997314453125, 757.7435302734375, 0.9969019889831543], [1149.57080078125, 742.6024169921875, 0.9972918629646301], [1154.2421875, 850.973876953125, 0.9720037579536438], [1139.3214111328125, 825.927490234375, 0.9733798503875732]]",Middle,Right
561,18.7,1,993.6759,533.1861,0.8768565654754639,"[[0.0, 0.0, 0.25405019521713257], [0.0, 0.0, 0.2837828993797302], [0.0, 0.0, 0.05680069327354431], [982.0567016601562, 411.21820068359375, 0.8744029998779297], [0.0, 0.0, 0.2229427546262741], [975.4136962890625, 439.235107421875, 0.9935785531997681], [1018.6005249023438, 438.122802734375, 0.9776960015296936], [963.4129638671875, 480.340087890625, 0.931740403175354], [1029.04296875, 478.88287353515625, 0.5934237837791443], [962.9445190429688, 498.67681884765625, 0.6880210638046265], [0.0, 0.0, 0.2697286605834961], [984.0250854492188, 516.5258178710938, 0.997225284576416], [1011.8946533203125, 515.8193359375, 0.9947931170463562], [988.825927734375, 585.4136962890625, 0.9905779361724854], [1003.7470703125, 584.3043212890625, 0.9796091914176941], [1007.3143310546875, 651.7205810546875, 0.9733413457870483], [1004.4422607421875, 648.4501953125, 0.9540934562683105]]",Middle,Right
561,18.7,2,1159.52,685.71436,0.8951336741447449,"[[1180.00390625, 496.35205078125, 0.9964054822921753], [1186.259521484375, 489.2132263183594, 0.9489821195602417], [1171.708740234375, 489.1878662109375, 0.9951595664024353], [0.0, 0.0, 0.3472573459148407], [1154.8670654296875, 493.45220947265625, 0.979026198387146], [1202.835205078125, 538.5516357421875, 0.9992838501930237], [1131.39306640625, 538.6103515625, 0.999527096748352], [1220.114990234375, 583.3291015625, 0.9912533164024353], [1105.21240234375, 608.0848999023438, 0.9985544085502625], [1226.7001953125, 605.0029296875, 0.9889236092567444], [1091.120849609375, 671.2601318359375, 0.9974024891853333], [1187.1947021484375, 656.8123168945312, 0.9994484782218933], [1143.154296875, 654.0322265625, 0.9995144605636597], [1173.0308837890625, 757.660888671875, 0.996875524520874], [1149.65771484375, 742.65234375, 0.9972708821296692], [1154.23974609375, 850.8931884765625, 0.9718125462532043], [1139.40673828125, 826.1427001953125, 0.9732081890106201]]",Middle,Right
562,18.733333333333334,1,989.2517,533.2431,0.8640079498291016,"[[0.0, 0.0, 0.16052372753620148], [0.0, 0.0, 0.16937749087810516], [0.0, 0.0, 0.042855121195316315], [975.7083740234375, 410.6197509765625, 0.8233870267868042], [0.0, 0.0, 0.2856302559375763], [971.4230346679688, 438.2232971191406, 0.9937762022018433], [1012.875244140625, 437.8353271484375, 0.9783110022544861], [961.186279296875, 480.17315673828125, 0.9387791156768799], [1022.5958862304688, 480.43707275390625, 0.6332321763038635], [958.4600830078125, 491.89825439453125, 0.6886442303657532], [0.0, 0.0, 0.28291699290275574], [979.8775634765625, 516.46533203125, 0.9975996613502502], [1006.5059814453125, 515.6998901367188, 0.9955266118049622], [984.4805908203125, 584.8643188476562, 0.9899342656135559], [996.7216186523438, 583.6196899414062, 0.978773295879364], [1006.7546997070312, 650.7570190429688, 0.968706488609314], [999.86865234375, 647.7686767578125, 0.9464938044548035]]",Middle,Right
562,18.733333333333334,2,1159.9174,691.3705,0.907382607460022,"[[1179.7420654296875, 498.44842529296875, 0.9963251948356628], [1185.9517822265625, 491.2513427734375, 0.9520105719566345], [1171.3271484375, 491.1596374511719, 0.9951851963996887], [0.0, 0.0, 0.3809208273887634], [1154.679443359375, 496.01019287109375, 0.9785745143890381], [1203.3145751953125, 542.3602294921875, 0.9992695450782776], [1130.76318359375, 542.8671875, 0.999546229839325], [1220.63916015625, 590.5775146484375, 0.9910373687744141], [1104.99853515625, 613.360595703125, 0.998687207698822], [1226.5703125, 610.7943115234375, 0.9887337684631348], [1092.0458984375, 676.644775390625, 0.9975984692573547], [1187.1805419921875, 661.1029052734375, 0.9994339346885681], [1142.7579345703125, 659.4072265625, 0.9995166063308716], [1173.7359619140625, 763.7957153320312, 0.9966829419136047], [1150.680419921875, 753.5557250976562, 0.9972454309463501], [1153.1376953125, 858.5797119140625, 0.9699761867523193], [1144.6292724609375, 842.8339233398438, 0.9724007844924927]]",Middle,Right
563,18.766666666666666,1,984.75494,533.5946,0.8590207099914551,"[[0.0, 0.0, 0.33984941244125366], [0.0, 0.0, 0.35813355445861816], [0.0, 0.0, 0.06854848563671112], [975.1666259765625, 410.0831298828125, 0.8927891850471497], [0.0, 0.0, 0.20954719185829163], [969.7059326171875, 438.1275329589844, 0.9953275918960571], [1008.1302490234375, 439.04705810546875, 0.9864230751991272], [957.56787109375, 479.18896484375, 0.948590099811554], [1016.1741943359375, 481.3059997558594, 0.6659082174301147], [953.784423828125, 485.66778564453125, 0.7542620301246643], [0.0, 0.0, 0.3315848112106323], [976.1793823242188, 516.6131591796875, 0.9976558685302734], [999.7974243164062, 516.1757202148438, 0.9960781931877136], [980.4691162109375, 582.6187133789062, 0.9912310242652893], [984.6080322265625, 581.6351318359375, 0.9826299548149109], [1007.2988891601562, 647.189208984375, 0.9690754413604736], [987.39453125, 644.78125, 0.9506053924560547]]",Middle,Right
563,18.766666666666666,2,1159.4009,694.73157,0.9107210636138916,"[[1178.228515625, 498.5015869140625, 0.9960402250289917], [1185.240234375, 491.18267822265625, 0.9640613198280334], [1169.7296142578125, 490.9893493652344, 0.993845522403717], [1192.5018310546875, 497.67572021484375, 0.5123506188392639], [1153.96533203125, 496.1002197265625, 0.964417576789856], [1204.38037109375, 545.6445922851562, 0.9991268515586853], [1130.294921875, 544.3360595703125, 0.9994433522224426], [1218.7296142578125, 599.3440551757812, 0.9901241660118103], [1105.185302734375, 614.4298095703125, 0.9981324076652527], [1223.995849609375, 617.4197998046875, 0.9878255724906921], [1091.097412109375, 680.5093994140625, 0.9967572093009949], [1188.791259765625, 665.6025390625, 0.999356210231781], [1143.368896484375, 664.248779296875, 0.9994527697563171], [1173.849609375, 768.5879516601562, 0.9972904920578003], [1152.2664794921875, 763.8887329101562, 0.997723400592804], [1153.7410888671875, 861.1011962890625, 0.9786332249641418], [1149.716796875, 858.1934814453125, 0.9802610874176025]]",Middle,Right
564,18.8,1,980.24084,532.7516,0.8557604551315308,"[[0.0, 0.0, 0.2838200628757477], [0.0, 0.0, 0.32380592823028564], [0.0, 0.0, 0.05869336053729057], [967.9005126953125, 410.76971435546875, 0.8854333758354187], [0.0, 0.0, 0.20628228783607483], [963.310302734375, 438.7048645019531, 0.9955300688743591], [1002.2572631835938, 437.9881896972656, 0.9729576110839844], [950.2392578125, 479.65167236328125, 0.9477015733718872], [0.0, 0.0, 0.466574490070343], [952.6160888671875, 490.73834228515625, 0.7212470769882202], [0.0, 0.0, 0.1972702294588089], [971.9666748046875, 517.88330078125, 0.9979008436203003], [995.1412353515625, 516.4068603515625, 0.9948310256004333], [979.0101318359375, 583.242431640625, 0.9942529797554016], [975.5489501953125, 580.4247436523438, 0.9830635190010071], [1005.9570922851562, 647.8654174804688, 0.98466956615448], [971.8314208984375, 643.139404296875, 0.9664592146873474]]",Middle,Right
564,18.8,2,1159.2073,696.89124,0.9105263948440552,"[[1178.37109375, 498.5481262207031, 0.9956803321838379], [1185.319580078125, 491.08465576171875, 0.9635487198829651], [1169.671630859375, 490.8240051269531, 0.993232011795044], [0.0, 0.0, 0.4982662796974182], [1153.94140625, 495.72589111328125, 0.9592437744140625], [1203.3946533203125, 543.9699096679688, 0.9988492727279663], [1130.1221923828125, 544.3047485351562, 0.9993934631347656], [1215.0826416015625, 597.0953979492188, 0.9878304600715637], [1104.880126953125, 614.5001831054688, 0.9981166124343872], [1222.7982177734375, 615.9285888671875, 0.9859327673912048], [1092.947998046875, 680.8170166015625, 0.9967213273048401], [1190.1839599609375, 661.748779296875, 0.9992421865463257], [1144.0771484375, 662.3253173828125, 0.999386191368103], [1183.029296875, 765.172119140625, 0.9964973330497742], [1152.72998046875, 766.6884765625, 0.9973387122154236], [1158.07080078125, 856.0242919921875, 0.9721453189849854], [1147.740478515625, 863.04638671875, 0.9765653014183044]]",Middle,Right
565,18.833333333333332,1,973.0093,532.7665,0.8759714961051941,"[[0.0, 0.0, 0.18972407281398773], [0.0, 0.0, 0.22959525883197784], [0.0, 0.0, 0.04135644808411598], [959.8701171875, 411.2210998535156, 0.8770766258239746], [0.0, 0.0, 0.23605990409851074], [955.7048950195312, 438.78533935546875, 0.9965188503265381], [995.48486328125, 438.160400390625, 0.9675999879837036], [944.93603515625, 481.2445068359375, 0.9603624939918518], [0.0, 0.0, 0.4195116460323334], [950.1055908203125, 495.85247802734375, 0.7466097474098206], [0.0, 0.0, 0.17035269737243652], [967.504150390625, 518.1875, 0.9991136193275452], [989.6365966796875, 516.4967041015625, 0.9972499012947083], [980.56005859375, 585.3756103515625, 0.9987000226974487], [967.7407836914062, 581.6647338867188, 0.9951114058494568], [1008.50341796875, 650.0880126953125, 0.9974230527877808], [945.2841796875, 642.1258544921875, 0.9930476546287537]]",Middle,Right
565,18.833333333333332,2,1159.1216,696.94824,0.9109630584716797,"[[1179.1046142578125, 496.8963317871094, 0.9946894645690918], [1186.3116455078125, 489.194091796875, 0.961841881275177], [1169.9031982421875, 488.998046875, 0.9936493039131165], [1192.5780029296875, 496.0113525390625, 0.5473427772521973], [1154.69873046875, 494.87420654296875, 0.9685341715812683], [1205.6800537109375, 539.968505859375, 0.9989542961120605], [1129.30810546875, 545.4569702148438, 0.9994003772735596], [1216.037109375, 594.801513671875, 0.9864088296890259], [1106.4010009765625, 615.6920776367188, 0.997835099697113], [1222.7962646484375, 618.876953125, 0.9809553027153015], [1094.2647705078125, 684.9038696289062, 0.9954657554626465], [1190.8248291015625, 659.1056518554688, 0.9993504881858826], [1143.4619140625, 663.6663818359375, 0.9994706511497498], [1183.80810546875, 764.7661743164062, 0.99639493227005], [1152.758544921875, 775.0083618164062, 0.9972507357597351], [1159.6336669921875, 853.8974609375, 0.9752272963523865], [1148.810546875, 872.8936157226562, 0.9785364270210266]]",Middle,Right
