frame,time,x,y,mask_area
949,31.633333333333333,411,975,894
950,31.666666666666668,415,974,881
951,31.7,413,974,814
952,31.733333333333334,413,975,763
953,31.766666666666666,411,974,707
954,31.8,410,975,704
955,31.833333333333332,412,975,728
956,31.866666666666667,417,975,848
957,31.9,417,975,841
958,31.933333333333334,413,974,716
959,31.966666666666665,428,974,1138
960,32.0,436,947,1094
961,32.03333333333333,513,913,2137
962,32.06666666666667,555,903,1891
963,32.1,554,903,1869
964,32.13333333333333,593,896,1852
965,32.166666666666664,632,897,1979
966,32.2,672,899,2078
967,32.233333333333334,707,897,1606
968,32.266666666666666,726,894,1773
969,32.3,726,894,1771
970,32.333333333333336,739,902,1579
971,32.36666666666667,739,902,1583
972,32.4,738,901,1659
973,32.43333333333333,738,901,1672
974,32.46666666666667,737,900,1716
975,32.5,737,900,1716
976,32.53333333333333,737,899,1790
977,32.56666666666667,736,897,1877
978,32.6,736,897,1903
979,32.63333333333333,736,896,1834
980,32.666666666666664,737,896,1829
981,32.7,736,896,1829
982,32.733333333333334,738,891,2099
983,32.766666666666666,738,889,1969
984,32.8,742,883,2129
985,32.833333333333336,749,875,2259
986,32.86666666666667,759,869,1949
987,32.9,759,870,1937
988,32.93333333333333,766,875,1543
989,32.96666666666667,792,845,1247
990,33.0,798,846,1612
991,33.03333333333333,803,848,1909
992,33.06666666666667,808,846,2034
993,33.1,808,846,2103
994,33.13333333333333,814,843,1912
995,33.166666666666664,822,837,1717
996,33.2,826,835,1622
997,33.233333333333334,829,835,1568
998,33.266666666666666,830,833,1537
999,33.3,830,833,1532
1000,33.333333333333336,831,833,1483
1001,33.36666666666667,831,832,1428
1002,33.4,830,831,1332
1003,33.43333333333333,829,832,1246
1004,33.46666666666667,829,832,1241
1005,33.5,829,832,1190
1006,33.53333333333333,829,832,1210
1007,33.56666666666667,829,831,1280
1008,33.6,829,831,1261
1009,33.63333333333333,829,830,1267
1010,33.666666666666664,830,829,1330
1011,33.7,830,829,1319
1012,33.733333333333334,833,827,1478
1013,33.766666666666666,843,821,1434
1014,33.8,858,820,1572
1015,33.833333333333336,880,794,965
1016,33.86666666666667,880,794,984
1017,33.9,883,794,1039
1018,33.93333333333333,890,794,1143
1019,33.96666666666667,902,795,1221
1020,34.0,916,799,1263
1021,34.03333333333333,927,805,1117
1022,34.06666666666667,927,805,1100
1023,34.1,926,808,1078
1024,34.13333333333333,926,807,1066
1025,34.166666666666664,926,808,1082
1026,34.2,925,808,1053
1027,34.233333333333334,924,807,1074
1028,34.266666666666666,924,807,1065
1029,34.3,917,805,1088
1030,34.333333333333336,898,803,1298
1031,34.36666666666667,870,807,1558
1032,34.4,837,810,1632
1033,34.43333333333333,801,811,1798
1034,34.46666666666667,801,811,1797
1035,34.5,762,817,1436
1036,34.53333333333333,678,829,470
1037,34.56666666666667,669,836,1499
1038,34.6,649,844,1925
1039,34.63333333333333,616,849,2006
1040,34.666666666666664,615,849,2048
1041,34.7,585,853,2311
1042,34.733333333333334,548,851,2050
1043,34.766666666666666,523,841,2500
1044,34.8,495,840,2081
1045,34.833333333333336,473,841,2170
1046,34.86666666666667,473,841,2199
1047,34.9,459,852,2222
1048,34.93333333333333,455,875,2721
1049,34.96666666666667,439,889,2919
1050,35.0,436,897,2088
1051,35.03333333333333,436,896,2150
1052,35.06666666666667,436,896,2141
1053,35.1,436,897,2092
1054,35.13333333333333,435,896,2081
1055,35.166666666666664,435,895,2241
1056,35.2,435,895,2223
1057,35.233333333333334,435,895,2220
1058,35.266666666666666,435,896,2210
1059,35.3,435,895,2231
1060,35.333333333333336,435,895,2232
1061,35.36666666666667,434,895,2296
1062,35.4,434,891,2513
1063,35.43333333333333,442,878,2134
1064,35.46666666666667,443,877,2142
1065,35.5,462,868,1930
1066,35.53333333333333,496,871,2150
1067,35.56666666666667,532,878,2414
1068,35.6,566,879,2218
1069,35.63333333333333,633,862,1547
1070,35.666666666666664,634,865,1242
1071,35.7,670,861,1248
1072,35.733333333333334,706,859,1506
1073,35.766666666666666,742,847,1762
1074,35.8,761,834,1398
1075,35.833333333333336,800,839,872
1076,35.86666666666667,799,839,900
1077,35.9,819,846,1281
1078,35.93333333333333,832,850,1292
1079,35.96666666666667,838,854,1150
1080,36.0,840,856,1136
1081,36.03333333333333,839,855,1181
1082,36.06666666666667,840,856,1162
1083,36.1,839,854,1142
1084,36.13333333333333,839,851,1168
1085,36.166666666666664,839,846,1209
1086,36.2,842,838,1231
1087,36.233333333333334,844,814,834
1088,36.266666666666666,844,815,904
1089,36.3,848,803,861
1090,36.333333333333336,858,810,944
1091,36.36666666666667,870,820,873
1092,36.4,878,823,1071
1093,36.43333333333333,881,816,478
1094,36.46666666666667,881,815,446
1095,36.5,878,814,622
1096,36.53333333333333,877,814,641
1097,36.56666666666667,876,815,687
1098,36.6,876,815,695
1099,36.63333333333333,875,813,559
1100,36.666666666666664,875,813,550
1101,36.7,871,813,567
1102,36.733333333333334,867,812,610
1103,36.766666666666666,861,810,582
1104,36.8,853,808,778
1105,36.833333333333336,839,801,1191
1106,36.86666666666667,839,801,1205
1107,36.9,813,792,1155
1108,36.93333333333333,797,792,575
1109,36.96666666666667,752,790,1183
1110,37.0,737,794,411
1111,37.03333333333333,685,792,1089
1112,37.06666666666667,684,792,1181
1113,37.1,656,795,1565
1114,37.13333333333333,624,805,1839
1115,37.166666666666664,595,803,1394
1116,37.2,574,797,1221
1117,37.233333333333334,563,800,1402
1118,37.266666666666666,563,799,1451
1119,37.3,555,808,1529
1120,37.333333333333336,551,812,1818
1121,37.36666666666667,547,818,1422
1122,37.4,548,816,1630
1123,37.43333333333333,547,818,1437
1124,37.46666666666667,547,818,1443
1125,37.5,546,819,1369
1126,37.53333333333333,546,819,1347
1127,37.56666666666667,546,819,1300
1128,37.6,547,819,1328
1129,37.63333333333333,546,818,1306
1130,37.666666666666664,546,818,1292
1131,37.7,550,814,1475
1132,37.733333333333334,560,808,1653
1133,37.766666666666666,577,808,1619
1134,37.8,598,804,1611
1135,37.833333333333336,624,801,1712
1136,37.86666666666667,624,800,1723
1137,37.9,655,798,1519
1138,37.93333333333333,707,787,617
1139,37.96666666666667,731,793,535
1140,38.0,777,787,456
1141,38.03333333333333,802,786,632
1142,38.06666666666667,801,786,714
1143,38.1,826,783,428
1144,38.13333333333333,853,781,550
1145,38.166666666666664,844,781,974
1146,38.2,844,781,945
1147,38.233333333333334,844,781,952
1148,38.266666666666666,844,781,949
1149,38.3,845,781,951
1150,38.333333333333336,845,781,960
1151,38.36666666666667,845,781,975
1152,38.4,845,781,976
1153,38.43333333333333,845,781,898
1154,38.46666666666667,845,781,902
1155,38.5,845,781,913
1156,38.53333333333333,845,781,917
1157,38.56666666666667,845,781,909
1158,38.6,845,781,867
1159,38.63333333333333,844,781,985
1160,38.666666666666664,844,781,981
1161,38.7,844,780,1003
1162,38.733333333333334,842,777,1046
1163,38.766666666666666,836,775,880
1164,38.8,822,779,454
1169,38.96666666666667,724,778,487
1170,39.0,696,779,753
1171,39.03333333333333,671,786,1035
1172,39.06666666666667,671,785,1046
1173,39.1,649,792,1230
1174,39.13333333333333,630,796,1275
1175,39.166666666666664,619,799,1237
1176,39.2,622,806,1495
1177,39.233333333333334,620,816,1164
1178,39.266666666666666,620,816,1155
1179,39.3,620,817,1231
1180,39.333333333333336,620,818,1278
1181,39.36666666666667,619,819,1258
1182,39.4,620,817,1397
1183,39.43333333333333,621,817,1399
1184,39.46666666666667,621,817,1392
1185,39.5,620,817,1319
1186,39.53333333333333,609,819,653
1187,39.56666666666667,605,822,544
1188,39.6,632,811,835
1189,39.63333333333333,625,812,1325
1190,39.666666666666664,625,812,1351
1191,39.7,622,814,1497
1192,39.733333333333334,620,814,1507
1193,39.766666666666666,618,812,1475
1194,39.8,610,817,969
1195,39.833333333333336,602,816,894
1196,39.86666666666667,601,814,981
1197,39.9,592,811,855
1198,39.93333333333333,585,794,621
1200,40.0,538,833,909
1201,40.03333333333333,525,847,1447
1202,40.06666666666667,526,846,1521
1203,40.1,511,858,1867
1204,40.13333333333333,491,875,1830
1205,40.166666666666664,470,887,1800
1206,40.2,453,892,1523
1207,40.233333333333334,448,898,1697
1208,40.266666666666666,448,898,1722
1209,40.3,451,906,1744
1210,40.333333333333336,451,914,1662
1211,40.36666666666667,449,916,1739
1212,40.4,449,917,1733
1213,40.43333333333333,449,917,1746
1214,40.46666666666667,449,917,1744
1215,40.5,450,917,1800
1216,40.53333333333333,449,917,1792
1217,40.56666666666667,449,917,1777
1218,40.6,448,917,1630
1219,40.63333333333333,444,917,1388
1220,40.666666666666664,445,918,1395
1221,40.7,438,921,959
1222,40.733333333333334,465,910,602
1223,40.766666666666666,461,908,879
1224,40.8,455,909,1340
1225,40.833333333333336,450,907,1437
1226,40.86666666666667,450,907,1466
1227,40.9,448,904,1317
1228,40.93333333333333,443,896,786
1229,40.96666666666667,442,870,250
1230,41.0,403,920,797
1231,41.03333333333333,392,931,1141
1232,41.06666666666667,393,931,1236
1233,41.1,387,941,1556
1234,41.13333333333333,380,959,1919
1235,41.166666666666664,364,988,1897
1236,41.2,346,1007,1896
1237,41.233333333333334,337,1014,1951
1238,41.266666666666666,337,1014,1907
1239,41.3,485,894,1791
1240,41.333333333333336,485,894,1863
1241,41.36666666666667,485,893,1884
1242,41.4,485,894,1884
1243,41.43333333333333,485,894,1867
1244,41.46666666666667,485,894,1859
1245,41.5,485,894,1866
1246,41.53333333333333,485,894,1862
1247,41.56666666666667,485,894,1889
1248,41.6,484,893,1917
1249,41.63333333333333,483,891,1966
1250,41.666666666666664,483,891,1970
1251,41.7,482,888,1943
1252,41.733333333333334,481,884,1971
1253,41.766666666666666,488,878,1858
1254,41.8,504,869,1594
1255,41.833333333333336,521,858,1402
1256,41.86666666666667,521,856,1585
1257,41.9,534,852,1378
1258,41.93333333333333,543,847,1383
1259,41.96666666666667,550,843,1558
1260,42.0,554,840,1637
1261,42.03333333333333,553,838,1588
1262,42.06666666666667,553,838,1581
1263,42.1,549,838,1505
1264,42.13333333333333,540,845,1433
1265,42.166666666666664,536,849,1296
1266,42.2,537,860,781
1267,42.233333333333334,540,862,797
1268,42.266666666666666,540,863,782
1269,42.3,543,863,822
1270,42.333333333333336,544,862,866
1271,42.36666666666667,543,864,794
1272,42.4,543,861,896
1273,42.43333333333333,542,862,834
1274,42.46666666666667,542,863,799
1275,42.5,541,856,1001
1276,42.53333333333333,540,859,717
1277,42.56666666666667,546,848,859
1278,42.6,575,839,1192
1279,42.63333333333333,615,840,1357
1280,42.666666666666664,615,844,1005
1281,42.7,653,826,900
1282,42.733333333333334,727,831,425
1283,42.766666666666666,747,821,1694
1284,42.8,806,820,1437
1285,42.833333333333336,839,823,1645
1286,42.86666666666667,838,822,1754
1287,42.9,854,827,1705
1288,42.93333333333333,851,828,1605
1289,42.96666666666667,851,828,1587
1290,43.0,851,828,1529
1291,43.03333333333333,851,828,1600
1292,43.06666666666667,851,828,1617
1293,43.1,852,826,1598
1294,43.13333333333333,851,827,1319
1295,43.166666666666664,850,830,1129
1296,43.2,855,830,1312
1297,43.233333333333334,858,835,1067
1298,43.266666666666666,858,836,1032
1299,43.3,859,835,1081
1300,43.333333333333336,860,841,637
1301,43.36666666666667,864,833,927
1302,43.4,867,840,658
1303,43.43333333333333,875,840,802
1304,43.46666666666667,875,840,800
1305,43.5,878,841,858
1306,43.53333333333333,877,841,841
1307,43.56666666666667,876,842,833
1308,43.6,878,842,991
1309,43.63333333333333,878,841,1065
1310,43.666666666666664,877,842,957
1311,43.7,877,842,921
1312,43.733333333333334,872,838,1155
1313,43.766666666666666,855,842,997
1314,43.8,829,846,1098
1315,43.833333333333336,803,851,1135
1316,43.86666666666667,801,850,1025
1317,43.9,770,864,511
1318,43.93333333333333,816,845,1176
1319,43.96666666666667,812,845,1606
1320,44.0,808,846,1800
1321,44.03333333333333,807,845,1911
1322,44.06666666666667,807,845,1927
1323,44.1,805,842,1846
1324,44.13333333333333,799,832,1661
1325,44.166666666666664,793,827,1124
1326,44.2,776,812,1221
1327,44.233333333333334,760,818,1743
1328,44.266666666666666,760,818,1725
1329,44.3,736,819,1772
1330,44.333333333333336,713,830,2008
1331,44.36666666666667,683,844,2146
1332,44.4,659,856,774
1333,44.43333333333333,605,882,1565
1334,44.46666666666667,605,882,1666
1335,44.5,541,918,3029
1336,44.53333333333333,483,926,3258
1337,44.56666666666667,416,933,2990
1338,44.6,372,934,3481
1339,44.63333333333333,349,945,3093
1340,44.666666666666664,349,944,3091
1341,44.7,342,972,2725
1342,44.733333333333334,318,982,2750
1343,44.766666666666666,317,982,2853
1344,44.8,317,982,2849
1345,44.833333333333336,317,983,2863
1346,44.86666666666667,317,983,2858
1347,44.9,317,983,2825
1348,44.93333333333333,335,974,2327
1349,44.96666666666667,348,967,3130
1350,45.0,362,963,3294
1351,45.03333333333333,384,962,2751
1352,45.06666666666667,384,961,2809
1353,45.1,399,957,2778
1354,45.13333333333333,438,940,1188
1355,45.166666666666664,471,936,1048
1356,45.2,535,924,1659
1357,45.233333333333334,572,917,1511
1358,45.266666666666666,572,917,1551
1359,45.3,615,918,1892
1360,45.333333333333336,657,914,2173
1361,45.36666666666667,692,911,2272
1362,45.4,719,908,2092
1363,45.43333333333333,735,913,2106
1364,45.46666666666667,735,913,2135
1365,45.5,745,917,2144
1366,45.53333333333333,745,918,1940
1367,45.56666666666667,745,917,2020
1368,45.6,745,918,2033
1369,45.63333333333333,746,918,1998
1370,45.666666666666664,745,917,2130
1371,45.7,745,916,2175
1372,45.733333333333334,745,915,2219
1373,45.766666666666666,747,919,1863
1374,45.8,747,914,2005
1375,45.833333333333336,748,910,2283
1376,45.86666666666667,748,910,2356
1377,45.9,751,905,2390
1378,45.93333333333333,758,898,2427
1379,45.96666666666667,765,892,1659
1380,46.0,788,860,1388
1381,46.03333333333333,805,856,1943
1382,46.06666666666667,805,856,2083
1383,46.1,822,853,2135
1384,46.13333333333333,841,857,2265
1385,46.166666666666664,861,864,1562
1386,46.2,875,863,1441
1387,46.233333333333334,887,862,1102
1388,46.266666666666666,886,862,1206
1389,46.3,889,858,823
1390,46.333333333333336,889,852,1065
1391,46.36666666666667,893,851,1188
1392,46.4,893,851,1201
1393,46.43333333333333,893,851,1096
1394,46.46666666666667,893,852,1077
1395,46.5,893,852,1049
1396,46.53333333333333,893,852,1021
1397,46.56666666666667,893,852,1138
1398,46.6,892,851,1202
1399,46.63333333333333,889,850,1328
1400,46.666666666666664,889,850,1330
1401,46.7,882,853,1195
1402,46.733333333333334,862,857,595
1403,46.766666666666666,841,844,676
1404,46.8,801,835,765
1405,46.833333333333336,760,829,1042
1406,46.86666666666667,757,824,1370
1407,46.9,717,820,1232
1408,46.93333333333333,674,818,1609
1409,46.96666666666667,611,839,1243
1410,47.0,582,831,1908
1411,47.03333333333333,538,811,1030
1412,47.06666666666667,538,811,1095
1413,47.1,514,799,1100
1414,47.13333333333333,500,793,1109
1415,47.166666666666664,495,809,1543
1416,47.2,482,821,1826
1417,47.233333333333334,481,825,1614
1418,47.266666666666666,481,824,1620
1419,47.3,480,827,1464
1420,47.333333333333336,480,827,1492
1421,47.36666666666667,480,827,1498
1422,47.4,480,827,1485
1423,47.43333333333333,480,827,1494
1424,47.46666666666667,480,827,1481
1425,47.5,480,827,1461
1426,47.53333333333333,480,826,1483
1427,47.56666666666667,481,825,1520
1428,47.6,486,822,1630
1429,47.63333333333333,494,820,1399
1430,47.666666666666664,494,820,1419
1431,47.7,506,821,1264
1432,47.733333333333334,520,826,1295
1433,47.766666666666666,525,828,1268
1434,47.8,526,828,1370
1435,47.833333333333336,526,826,1485
1436,47.86666666666667,526,826,1497
1437,47.9,527,823,1723
1438,47.93333333333333,527,823,1692
1439,47.96666666666667,527,822,1676
1440,48.0,526,826,1542
1441,48.03333333333333,528,824,1609
1442,48.06666666666667,528,824,1628
1443,48.1,529,822,1414
1444,48.13333333333333,536,818,669
1445,48.166666666666664,576,819,993
1446,48.2,599,817,1274
1447,48.233333333333334,628,808,1531
1448,48.266666666666666,627,810,1391
1449,48.3,658,805,1661
1450,48.333333333333336,685,813,1088
1451,48.36666666666667,728,803,1071
1452,48.4,736,805,1616
1453,48.43333333333333,735,807,1456
1454,48.46666666666667,735,807,1473
1455,48.5,735,807,1465
1456,48.53333333333333,735,807,1434
1457,48.56666666666667,734,806,1438
1458,48.6,736,798,1591
1459,48.63333333333333,740,791,1477
1460,48.666666666666664,743,791,1482
1461,48.7,735,787,719
1462,48.733333333333334,765,788,1483
1463,48.766666666666666,763,786,1367
1464,48.8,798,778,1174
1465,48.833333333333336,803,780,2057
1466,48.86666666666667,806,779,2171
1467,48.9,823,777,1199
1468,48.93333333333333,839,781,1360
1469,48.96666666666667,849,784,1386
1470,49.0,857,791,1509
1471,49.03333333333333,858,805,1546
1472,49.06666666666667,858,805,1558
1473,49.1,851,810,1782
1474,49.13333333333333,848,812,1719
1475,49.166666666666664,848,812,1725
1476,49.2,848,813,1729
1477,49.233333333333334,848,813,1743
1478,49.266666666666666,848,812,1777
1479,49.3,847,812,1791
1480,49.333333333333336,847,812,1828
1481,49.36666666666667,848,813,1758
1482,49.4,848,814,1644
1483,49.43333333333333,848,815,1648
1484,49.46666666666667,848,815,1646
1485,49.5,847,815,1636
1486,49.53333333333333,848,816,1564
1487,49.56666666666667,849,817,1441
1488,49.6,849,814,1712
1489,49.63333333333333,851,811,1831
1490,49.666666666666664,851,812,1725
1491,49.7,853,809,1713
1492,49.733333333333334,856,806,1490
1493,49.766666666666666,863,804,1534
1494,49.8,874,801,1583
1495,49.833333333333336,893,799,1483
1496,49.86666666666667,893,799,1502
1497,49.9,910,797,1293
1498,49.93333333333333,913,799,1154
1499,49.96666666666667,914,799,1135
1500,50.0,914,799,1126
1501,50.03333333333333,914,799,1124
1502,50.06666666666667,913,799,1126
1503,50.1,913,798,1156
1504,50.13333333333333,913,798,1154
1505,50.166666666666664,914,797,1157
1506,50.2,914,797,1200
1507,50.233333333333334,914,796,1232
1508,50.266666666666666,914,796,1240
1509,50.3,915,795,1206
1510,50.333333333333336,918,793,962
1511,50.36666666666667,917,785,1265
1512,50.4,917,780,1299
1513,50.43333333333333,911,768,1201
1514,50.46666666666667,912,772,1032
1515,50.5,905,765,936
1516,50.53333333333333,897,759,1016
1517,50.56666666666667,891,757,791
1518,50.6,883,754,665
1519,50.63333333333333,871,760,463
1520,50.666666666666664,870,765,343
1522,50.733333333333334,836,764,242
1523,50.766666666666666,818,762,208
1524,50.8,796,760,78
1525,50.833333333333336,792,759,83
1526,50.86666666666667,793,759,75
1527,50.9,793,759,74
1528,50.93333333333333,791,759,47
1529,50.96666666666667,793,759,73
1530,51.0,793,759,65
1531,51.03333333333333,794,760,82
1532,51.06666666666667,795,760,79
1533,51.1,790,760,63
1534,51.13333333333333,774,758,216
1535,51.166666666666664,759,750,420
1536,51.2,754,748,288
1537,51.233333333333334,771,752,189
1538,51.266666666666666,780,756,153
1539,51.3,788,759,73
1540,51.333333333333336,788,759,55
1554,51.8,987,547,1411
1555,51.833333333333336,995,517,1280
1556,51.86666666666667,994,518,1394
1557,51.9,988,499,1218
1558,51.93333333333333,984,480,948
1559,51.96666666666667,976,477,1443
1560,52.0,976,472,1238
1561,52.03333333333333,977,471,1278
1562,52.06666666666667,977,473,1234
1563,52.1,982,471,1208
1564,52.13333333333333,990,472,1479
1565,52.166666666666664,999,480,1518
1566,52.2,1016,481,2379
1567,52.233333333333334,1033,492,2689
1568,52.266666666666666,1034,492,2771
1569,52.3,1047,515,2618
1570,52.333333333333336,1062,541,2738
1571,52.36666666666667,1071,561,1476
1573,52.43333333333333,1134,548,614
1574,52.46666666666667,1137,544,544
1575,52.5,1138,486,1060
1576,52.53333333333333,1137,478,792
1577,52.56666666666667,1137,468,437
1578,52.6,1263,591,1685
1579,52.63333333333333,1262,595,1688
1580,52.666666666666664,1224,436,2946
1581,52.7,1233,458,3289
1582,52.733333333333334,1233,458,3168
1583,52.766666666666666,1237,491,3803
1584,52.8,1232,531,4124
1585,52.833333333333336,1207,585,4379
1586,52.86666666666667,1174,603,2150
1587,52.9,1110,637,1141
1588,52.93333333333333,1114,626,1640
1589,52.96666666666667,1084,664,687
1590,53.0,572,476,511
1591,53.03333333333333,370,486,92
1592,53.06666666666667,316,537,437
1593,53.1,272,584,483
1594,53.13333333333333,272,584,474
1595,53.166666666666664,241,633,357
1596,53.2,246,673,364
1597,53.233333333333334,249,718,396
1598,53.266666666666666,253,770,435
1599,53.3,258,827,418
1600,53.333333333333336,258,827,397
1601,53.36666666666667,262,891,465
1602,53.4,272,910,231
1603,53.43333333333333,286,886,205
1604,53.46666666666667,299,865,188
1605,53.5,314,847,165
1606,53.53333333333333,314,847,152
1607,53.56666666666667,330,833,160
1608,53.6,346,825,153
1609,53.63333333333333,361,819,112
1610,53.666666666666664,361,812,313
1611,53.7,351,926,822
1612,53.733333333333334,351,926,671
1614,53.8,557,500,263
1615,53.833333333333336,588,451,240
1616,53.86666666666667,610,418,165
1617,53.9,361,830,810
1618,53.93333333333333,350,848,705
1619,53.96666666666667,349,842,991
1620,54.0,356,830,1118
1621,54.03333333333333,359,821,1112
1622,54.06666666666667,364,810,1087
1623,54.1,375,783,1109
1624,54.13333333333333,371,794,1068
1625,54.166666666666664,377,778,1055
1626,54.2,381,777,836
1627,54.233333333333334,391,753,713
1628,54.266666666666666,389,754,736
1629,54.3,387,754,706
1630,54.333333333333336,386,757,696
1631,54.36666666666667,382,762,724
1632,54.4,374,776,769
1633,54.43333333333333,367,774,983
1634,54.46666666666667,355,883,443
1635,54.5,349,853,580
1636,54.53333333333333,348,846,612
1637,54.56666666666667,356,884,423
1638,54.6,327,871,606
1639,54.63333333333333,318,863,611
1640,54.666666666666664,324,863,664
1641,54.7,308,851,766
1642,54.733333333333334,310,853,751
1643,54.766666666666666,307,850,892
1644,54.8,309,851,813
1645,54.833333333333336,302,847,912
1646,54.86666666666667,280,841,917
1647,54.9,284,845,932
1648,54.93333333333333,268,841,813
1649,54.96666666666667,229,822,595
1650,55.0,257,846,953
1651,55.03333333333333,227,855,1022
1652,55.06666666666667,5,828,204
1658,55.266666666666666,3,859,109
1659,55.3,10,864,264
1660,55.333333333333336,10,864,268
1661,55.36666666666667,23,873,332
1662,55.4,37,885,364
1663,55.43333333333333,50,901,420
1664,55.46666666666667,66,922,332
1665,55.5,124,877,989
1666,55.53333333333333,122,880,1122
1667,55.56666666666667,219,742,1136
1668,55.6,1557,845,449
1669,55.63333333333333,1560,845,450
1670,55.666666666666664,1562,845,458
1671,55.7,1561,850,738
1672,55.733333333333334,1556,865,537
1673,55.766666666666666,1556,897,1120
1674,55.8,1422,940,1740
1675,55.833333333333336,1424,941,1736
1676,55.86666666666667,1408,946,2328
1677,55.9,1408,947,2285
1678,55.93333333333333,1406,943,2515
1679,55.96666666666667,1406,945,2337
1680,56.0,1407,945,2343
1681,56.03333333333333,1407,945,2352
1682,56.06666666666667,1407,946,2308
1683,56.1,1407,946,2295
1684,56.13333333333333,1407,945,2355
1685,56.166666666666664,1407,946,2305
1686,56.2,1408,945,2364
1687,56.233333333333334,1408,946,2358
1688,56.266666666666666,1410,941,2572
1689,56.3,1403,932,2536
1690,56.333333333333336,1386,926,2236
1691,56.36666666666667,1363,924,1878
1692,56.4,1335,916,1594
1693,56.43333333333333,1335,916,1571
1694,56.46666666666667,1307,906,1557
1695,56.5,1281,898,1284
1696,56.53333333333333,1256,888,973
1698,56.6,1202,873,1021
1699,56.63333333333333,1202,872,1007
1700,56.666666666666664,1179,861,1331
1701,56.7,1162,855,1274
1702,56.733333333333334,1154,860,897
1703,56.766666666666666,1155,858,1007
1704,56.8,1154,856,1096
1705,56.833333333333336,1154,856,1094
1706,56.86666666666667,1154,858,960
1708,56.93333333333333,1155,857,929
1709,56.96666666666667,1155,858,926
1710,57.0,1156,852,1059
1711,57.03333333333333,1156,851,1072
1712,57.06666666666667,1155,846,1239
1713,57.1,1159,841,1190
1714,57.13333333333333,1166,840,1161
1715,57.166666666666664,1171,844,831
1716,57.2,1172,844,773
1717,57.233333333333334,1172,844,802
1718,57.266666666666666,1171,843,854
1719,57.3,1172,843,825
1720,57.333333333333336,1171,843,802
1721,57.36666666666667,1164,835,1149
1722,57.4,1152,837,967
1723,57.43333333333333,1152,838,929
1724,57.46666666666667,1112,832,1310
1725,57.5,1073,832,1518
1726,57.53333333333333,1030,832,1723
1727,57.56666666666667,981,846,1295
1728,57.6,902,848,1908
1729,57.63333333333333,899,846,2047
1730,57.666666666666664,866,852,1311
1731,57.7,847,863,1306
1732,57.733333333333334,828,870,2246
1733,57.766666666666666,789,878,1462
1734,57.8,749,876,1275
1735,57.833333333333336,749,876,1262
1736,57.86666666666667,727,871,1751
1737,57.9,700,868,1942
1738,57.93333333333333,671,867,2202
1739,57.96666666666667,640,876,2269
1740,58.0,610,890,2201
1741,58.03333333333333,610,890,2186
1742,58.06666666666667,592,915,2417
1743,58.1,572,938,1993
1744,58.13333333333333,571,944,1289
1745,58.166666666666664,561,955,1118
1746,58.2,561,956,1177
1747,58.233333333333334,560,956,1038
1748,58.266666666666666,560,957,997
1749,58.3,559,957,1034
1750,58.333333333333336,559,957,1024
1751,58.36666666666667,559,956,1065
1752,58.4,559,957,1042
1753,58.43333333333333,558,958,989
1754,58.46666666666667,558,957,965
1755,58.5,557,957,910
1756,58.53333333333333,557,957,981
1757,58.56666666666667,559,955,1065
1758,58.6,558,952,1263
1759,58.63333333333333,558,953,1338
1760,58.666666666666664,559,942,1917
1761,58.7,571,932,1275
1762,58.733333333333334,592,923,1851
1763,58.766666666666666,621,918,2159
1764,58.8,640,907,1213
1765,58.833333333333336,638,905,1012
1766,58.86666666666667,694,895,971
1767,58.9,719,890,1981
1768,58.93333333333333,744,886,1782
1769,58.96666666666667,761,879,1020
1770,59.0,792,871,882
1771,59.03333333333333,792,871,904
1772,59.06666666666667,807,861,1299
1773,59.1,819,854,1255
1774,59.13333333333333,829,856,1183
1775,59.166666666666664,835,861,1210
1776,59.2,835,865,958
1777,59.233333333333334,835,866,941
1778,59.266666666666666,834,866,914
1779,59.3,833,866,933
1780,59.333333333333336,833,866,954
1781,59.36666666666667,833,865,952
1782,59.4,833,865,960
1783,59.43333333333333,833,865,950
1784,59.46666666666667,833,865,927
1785,59.5,834,864,910
1786,59.53333333333333,839,859,870
1787,59.56666666666667,848,851,1108
1788,59.6,860,849,1165
1789,59.63333333333333,860,849,1179
1790,59.666666666666664,880,845,1054
1791,59.7,903,842,1035
1792,59.733333333333334,926,843,847
1793,59.766666666666666,941,845,873
1794,59.8,943,848,819
1795,59.833333333333336,943,848,810
1796,59.86666666666667,942,848,788
1797,59.9,941,848,760
1798,59.93333333333333,939,844,743
1799,59.96666666666667,930,841,1067
1800,60.0,907,840,934
1801,60.03333333333333,906,839,1105
1802,60.06666666666667,873,842,759
1803,60.1,830,838,1191
1804,60.13333333333333,795,830,1022
1805,60.166666666666664,749,836,1142
1806,60.2,720,834,859
1807,60.233333333333334,718,833,960
1808,60.266666666666666,638,843,752
1809,60.3,632,848,1722
1810,60.333333333333336,623,856,2236
1811,60.36666666666667,603,865,1952
1812,60.4,581,870,2153
1813,60.43333333333333,582,870,2372
1814,60.46666666666667,558,873,2599
1815,60.5,540,878,2115
1816,60.53333333333333,529,885,1882
1817,60.56666666666667,528,888,1839
1818,60.6,527,890,1898
1819,60.63333333333333,527,890,1916
1820,60.666666666666664,528,890,1872
1821,60.7,527,890,1858
