frame,time,x,y,mask_area
1288,42.93333333333333,1611,858,211
1289,42.96666666666667,1587,847,215
1290,43.0,1557,839,173
1291,43.03333333333333,1533,836,185
1292,43.06666666666667,1533,836,184
1293,43.1,1506,837,214
1294,43.13333333333333,1476,841,218
1295,43.166666666666664,1452,848,159
1299,43.3,1031,503,538
1300,43.333333333333336,972,453,341
1301,43.36666666666667,927,423,88
1302,43.4,908,424,122
1303,43.43333333333333,888,425,109
1304,43.46666666666667,888,425,105
1305,43.5,866,430,139
1306,43.53333333333333,844,436,167
1307,43.56666666666667,820,446,162
1308,43.6,796,460,195
1309,43.63333333333333,765,477,146
1310,43.666666666666664,765,477,127
1311,43.7,740,495,194
1312,43.733333333333334,705,523,423
1313,43.766666666666666,678,546,271
1314,43.8,642,581,290
1315,43.833333333333336,608,617,305
1316,43.86666666666667,607,617,296
1317,43.9,568,660,387
1318,43.93333333333333,526,709,427
1319,43.96666666666667,480,766,447
1320,44.0,431,830,514
1321,44.03333333333333,389,857,266
1322,44.06666666666667,388,857,272
1323,44.1,360,838,202
1324,44.13333333333333,327,823,224
1325,44.166666666666664,294,810,228
1326,44.2,258,803,267
1327,44.233333333333334,224,797,284
1328,44.266666666666666,224,797,296
1329,44.3,185,796,303
1330,44.333333333333336,144,800,314
1331,44.36666666666667,99,808,398
1332,44.4,54,822,438
1333,44.43333333333333,9,841,356
1334,44.46666666666667,9,841,360
1337,44.56666666666667,6,837,235
1338,44.6,34,824,383
1339,44.63333333333333,67,815,332
1340,44.666666666666664,67,815,334
1341,44.7,99,810,331
1342,44.733333333333334,129,810,321
1343,44.766666666666666,158,816,287
1344,44.8,187,825,300
1345,44.833333333333336,215,839,287
1346,44.86666666666667,215,839,288
1347,44.9,243,857,284
1348,44.93333333333333,271,877,339
1354,45.13333333333333,358,945,943
1355,45.166666666666664,359,945,1011
1356,45.2,362,961,879
1357,45.233333333333334,363,973,569
1358,45.266666666666666,363,973,573
1359,45.3,363,973,612
1360,45.333333333333336,364,975,670
1361,45.36666666666667,364,973,698
1362,45.4,364,967,871
1363,45.43333333333333,365,953,898
1364,45.46666666666667,365,953,899
1365,45.5,364,939,812
1366,45.53333333333333,359,922,1265
1367,45.56666666666667,352,910,1026
1373,45.766666666666666,433,585,209
1374,45.8,416,625,286
1375,45.833333333333336,398,669,297
1376,45.86666666666667,398,668,333
1377,45.9,379,718,427
1380,46.0,329,775,180
1381,46.03333333333333,317,758,172
1382,46.06666666666667,317,757,164
1383,46.1,303,743,171
1384,46.13333333333333,290,732,148
1385,46.166666666666664,275,725,170
1386,46.2,262,720,152
1387,46.233333333333334,290,755,503
1388,46.266666666666666,291,754,620
1402,46.733333333333334,573,615,752
1403,46.766666666666666,542,611,899
1404,46.8,513,610,1523
1405,46.833333333333336,496,607,1794
1406,46.86666666666667,496,607,1863
1407,46.9,483,610,3397
1408,46.93333333333333,478,603,3626
1409,46.96666666666667,460,583,2390
1410,47.0,457,578,3495
1411,47.03333333333333,459,544,1863
1412,47.06666666666667,459,544,1877
1413,47.1,485,533,2734
1414,47.13333333333333,509,529,2409
1415,47.166666666666664,552,525,962
1432,47.733333333333334,755,459,97
1433,47.766666666666666,766,465,108
1435,47.833333333333336,791,488,95
1436,47.86666666666667,790,488,99
1438,47.93333333333333,823,527,156
1450,48.333333333333336,976,498,160
1452,48.4,981,487,104
1453,48.43333333333333,983,494,78
1454,48.46666666666667,983,494,76
1455,48.5,984,501,69
1456,48.53333333333333,986,512,90
1457,48.56666666666667,987,526,86
1458,48.6,991,542,57
1459,48.63333333333333,992,561,95
1460,48.666666666666664,992,561,94
1462,48.733333333333334,996,614,170
1463,48.766666666666666,998,646,176
1464,48.8,1003,682,231
1465,48.833333333333336,1005,724,259
1466,48.86666666666667,1005,724,256
1467,48.9,1009,768,185
1468,48.93333333333333,1010,762,118
1469,48.96666666666667,1011,753,111
1470,49.0,1011,744,97
1471,49.03333333333333,1012,739,99
1472,49.06666666666667,1012,739,98
1473,49.1,1013,738,87
1474,49.13333333333333,1014,739,97
1475,49.166666666666664,1016,744,58
1476,49.2,1054,708,345
1477,49.233333333333334,1093,670,292
1478,49.266666666666666,1093,670,302
1479,49.3,1130,639,255
1480,49.333333333333336,1160,613,276
1481,49.36666666666667,1189,593,234
1482,49.4,1214,576,147
1483,49.43333333333333,1239,562,127
1484,49.46666666666667,1239,562,122
1485,49.5,1259,552,125
1486,49.53333333333333,1280,546,131
1487,49.56666666666667,1299,540,120
1488,49.6,1315,545,122
1489,49.63333333333333,1336,557,126
1490,49.666666666666664,1336,557,129
1491,49.7,1358,569,252
1493,49.766666666666666,1396,612,134
1494,49.8,1419,636,204
1495,49.833333333333336,1427,653,105
1496,49.86666666666667,1427,653,94
1497,49.9,1416,647,93
1498,49.93333333333333,1407,643,108
1499,49.96666666666667,1396,640,93
1500,50.0,1386,640,96
1501,50.03333333333333,1375,642,72
1502,50.06666666666667,1375,642,73
1503,50.1,1363,646,88
1504,50.13333333333333,1352,652,93
1505,50.166666666666664,1341,663,109
1506,50.2,1329,675,120
1507,50.233333333333334,1288,687,210
1508,50.266666666666666,1287,687,190
1509,50.3,1296,686,350
1510,50.333333333333336,1297,680,351
1511,50.36666666666667,1293,668,204
1512,50.4,1291,671,125
1513,50.43333333333333,1296,676,169
1514,50.46666666666667,1295,676,174
1518,50.6,1358,683,195
1519,50.63333333333333,1370,658,768
1520,50.666666666666664,1370,660,711
1521,50.7,1379,653,577
1522,50.733333333333334,1386,651,481
1523,50.766666666666666,1390,649,381
1524,50.8,1395,652,203
1546,51.53333333333333,1370,509,327
1547,51.56666666666667,1375,510,378
1548,51.6,1378,510,405
1549,51.63333333333333,1381,510,435
1550,51.666666666666664,1381,510,431
1551,51.7,1384,513,450
1552,51.733333333333334,1384,518,302
1553,51.766666666666666,1388,526,339
1554,51.8,1391,533,465
1555,51.833333333333336,1393,537,445
1556,51.86666666666667,1393,537,459
1557,51.9,1393,539,464
1558,51.93333333333333,1394,537,362
1559,51.96666666666667,1391,539,377
1560,52.0,1390,540,373
1561,52.03333333333333,1389,538,406
1562,52.06666666666667,1389,538,424
1563,52.1,1386,539,441
1564,52.13333333333333,1382,540,465
1565,52.166666666666664,1377,538,448
1566,52.2,1375,527,178
1567,52.233333333333334,1369,527,202
1568,52.266666666666666,1367,531,324
1569,52.3,1362,532,392
1570,52.333333333333336,1358,527,242
1571,52.36666666666667,1353,528,242
1572,52.4,1346,531,313
1573,52.43333333333333,1342,532,273
1574,52.46666666666667,1341,533,285
1575,52.5,1338,532,284
1576,52.53333333333333,1334,533,269
1577,52.56666666666667,1329,534,263
1578,52.6,1324,535,269
1579,52.63333333333333,1318,537,253
1583,52.766666666666666,584,329,136
1584,52.8,556,340,199
1585,52.833333333333336,527,357,191
1586,52.86666666666667,497,375,212
1587,52.9,466,398,228
1588,52.93333333333333,466,398,225
1589,52.96666666666667,430,426,302
1590,53.0,395,457,315
1592,53.06666666666667,316,537,402
1593,53.1,272,584,459
1594,53.13333333333333,272,584,447
1597,53.233333333333334,349,624,1656
1598,53.266666666666666,349,611,2301
1599,53.3,348,572,638
1600,53.333333333333336,348,572,659
1601,53.36666666666667,348,564,504
1602,53.4,349,566,597
1603,53.43333333333333,348,574,644
1604,53.46666666666667,349,606,1885
1605,53.5,348,607,882
1606,53.53333333333333,348,607,795
1607,53.56666666666667,343,666,555
1608,53.6,353,617,476
1609,53.63333333333333,344,628,438
1611,53.7,352,923,447
1612,53.733333333333334,352,924,516
1614,53.8,557,499,368
1615,53.833333333333336,587,452,261
1616,53.86666666666667,393,769,651
1617,53.9,350,847,657
1618,53.93333333333333,350,847,696
1619,53.96666666666667,350,840,947
1620,54.0,350,840,980
1621,54.03333333333333,350,839,971
1622,54.06666666666667,350,838,989
1623,54.1,350,839,890
1624,54.13333333333333,350,838,908
1625,54.166666666666664,350,839,828
1626,54.2,354,850,538
1627,54.233333333333334,355,858,432
1628,54.266666666666666,355,864,461
1629,54.3,353,869,442
1630,54.333333333333336,353,869,438
1631,54.36666666666667,354,877,392
1632,54.4,355,882,427
1633,54.43333333333333,355,883,421
1634,54.46666666666667,355,883,409
1635,54.5,355,884,396
1636,54.53333333333333,355,884,393
1637,54.56666666666667,356,884,342
1638,54.6,356,884,382
1639,54.63333333333333,356,884,373
1640,54.666666666666664,356,883,384
1641,54.7,356,883,397
1642,54.733333333333334,356,883,388
1643,54.766666666666666,356,881,527
1644,54.8,356,878,589
1645,54.833333333333336,356,875,548
1646,54.86666666666667,356,877,525
1647,54.9,354,867,979
1648,54.93333333333333,354,866,1047
1649,54.96666666666667,347,858,386
1650,55.0,352,873,692
1651,55.03333333333333,355,886,715
1652,55.06666666666667,361,904,575
1655,55.166666666666664,418,968,277
1658,55.266666666666666,350,983,863
1659,55.3,286,976,256
1660,55.333333333333336,286,976,256
1661,55.36666666666667,286,977,236
1662,55.4,286,976,228
1663,55.43333333333333,286,977,259
1664,55.46666666666667,287,977,250
1665,55.5,287,977,260
1666,55.53333333333333,287,977,260
1667,55.56666666666667,287,977,256
1668,55.6,1149,865,106
1669,55.63333333333333,1466,850,541
1670,55.666666666666664,1505,849,538
1671,55.7,1573,834,684
1672,55.733333333333334,1681,693,155
1673,55.766666666666666,1672,690,153
1674,55.8,1663,691,152
1675,55.833333333333336,1663,691,157
1676,55.86666666666667,1654,696,153
1677,55.9,1643,705,187
1678,55.93333333333333,1634,718,184
1679,55.96666666666667,1623,737,195
1680,56.0,1526,784,556
1681,56.03333333333333,1525,784,500
1682,56.06666666666667,1526,658,380
1683,56.1,1480,614,341
1684,56.13333333333333,1444,582,202
1685,56.166666666666664,1412,553,85
1686,56.2,1391,538,164
1687,56.233333333333334,1390,538,142
1689,56.3,1374,528,93
1690,56.333333333333336,1390,539,104
1691,56.36666666666667,1408,553,75
1708,56.93333333333333,1432,665,71
1709,56.96666666666667,1430,675,114
1710,57.0,1427,687,124
1711,57.03333333333333,1426,687,122
1712,57.06666666666667,1425,703,135
1718,57.266666666666666,1042,509,226
1719,57.3,1008,501,152
1720,57.333333333333336,976,501,179
1721,57.36666666666667,943,502,150
1722,57.4,904,508,193
1723,57.43333333333333,904,508,187
1724,57.46666666666667,865,515,243
1725,57.5,823,525,277
1726,57.53333333333333,788,536,115
1727,57.56666666666667,747,550,415
1728,57.6,751,551,476
1729,57.63333333333333,751,550,377
1730,57.666666666666664,743,558,444
1731,57.7,578,628,323
1732,57.733333333333334,517,663,401
1733,57.766666666666666,451,702,458
1734,57.8,704,558,396
1735,57.833333333333336,704,558,386
1736,57.86666666666667,694,548,455
1737,57.9,695,533,375
1738,57.93333333333333,688,522,468
1739,57.96666666666667,684,511,414
1740,58.0,682,504,289
1741,58.03333333333333,681,504,298
1742,58.06666666666667,692,507,401
1743,58.1,708,525,724
1744,58.13333333333333,721,598,1685
1749,58.3,1138,491,1180
1750,58.333333333333336,1137,521,1580
1751,58.36666666666667,1137,515,2140
1752,58.4,1136,460,112
1753,58.43333333333333,1136,462,120
1754,58.46666666666667,1136,536,656
1755,58.5,521,433,213
1756,58.53333333333333,548,399,183
1764,58.8,477,393,138
1765,58.833333333333336,477,394,137
1766,58.86666666666667,461,405,138
1767,58.9,442,420,152
1768,58.93333333333333,423,438,225
1769,58.96666666666667,403,461,202
1770,59.0,384,485,209
1771,59.03333333333333,383,486,232
1773,59.1,356,544,506
1774,59.13333333333333,351,562,440
1784,59.46666666666667,261,785,211
1785,59.5,253,768,182
1786,59.53333333333333,246,757,173
1787,59.56666666666667,237,749,132
1788,59.6,224,750,525
1789,59.63333333333333,226,748,359
1791,59.7,392,559,515
1792,59.733333333333334,448,499,431
1793,59.766666666666666,493,452,313
1794,59.8,528,416,254
1795,59.833333333333336,528,416,249
1803,60.1,471,419,145
1804,60.13333333333333,456,432,149
1805,60.166666666666664,440,449,149
1806,60.2,425,469,184
1807,60.233333333333334,425,469,187
1808,60.266666666666666,408,494,242
1809,60.3,391,521,262
1810,60.333333333333336,372,554,254
1815,60.5,287,739,434
1816,60.53333333333333,261,803,500
1817,60.56666666666667,235,860,231
1818,60.6,219,840,244
1819,60.63333333333333,219,840,229
1820,60.666666666666664,201,821,222
1821,60.7,183,805,193
